Tournament,Stage,Match Type,Match Name,Map,Round Number,Eliminator Team,Eliminator,Eliminator Agent,Eliminated Team,Eliminated,Eliminated Agent,Kill Type
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,25,Rex Regum Qeon,Jemkin,yoru,T1,Meteor,waylay,2k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,27,Rex Regum Qeon,Jemkin,yoru,T1,Meteor,waylay,2k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,27,Rex Regum Qeon,Jemkin,yoru,T1,BuZz,yoru,2k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,28,Rex Regum Qeon,Jemkin,yoru,T1,Munchkin,astra,2k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,28,Rex Regum Qeon,Jemkin,yoru,T1,stax,tejo,2k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,30,Rex Regum Qeon,Jemkin,yoru,T1,Munchkin,astra,2k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,30,Rex Regum Qeon,Jemkin,yoru,T1,stax,tejo,2k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,29,Rex Regum Qeon,Jemkin,yoru,T1,Meteor,waylay,3k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,29,Rex Regum Qeon,Jemkin,yoru,T1,BuZz,yoru,3k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,29,Rex Regum Qeon,Jemkin,yoru,T1,stax,tejo,3k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,5,Rex Regum Qeon,Jemkin,yoru,T1,Munchkin,astra,1v1
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,10,Rex Regum Qeon,Jemkin,yoru,T1,stax,tejo,1v2
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,10,Rex Regum Qeon,Jemkin,yoru,T1,BuZz,yoru,1v2
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,10,T1,stax,tejo,Rex Regum Qeon,xffero,brimstone,2k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,10,T1,stax,tejo,Rex Regum Qeon,Monyet,waylay,2k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,22,T1,stax,tejo,Rex Regum Qeon,Jemkin,yoru,2k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,22,T1,stax,tejo,Rex Regum Qeon,Kushy,sova,2k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,35,T1,stax,tejo,Rex Regum Qeon,xffero,brimstone,2k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,35,T1,stax,tejo,Rex Regum Qeon,Kushy,sova,2k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,31,T1,stax,tejo,Rex Regum Qeon,Monyet,waylay,3k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,31,T1,stax,tejo,Rex Regum Qeon,Kushy,sova,3k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,31,T1,stax,tejo,Rex Regum Qeon,xffero,brimstone,3k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,31,T1,stax,tejo,T1,stax,tejo,3k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,35,T1,stax,tejo,Rex Regum Qeon,Kushy,sova,1v2
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,35,T1,stax,tejo,Rex Regum Qeon,xffero,brimstone,1v2
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,2,T1,BuZz,yoru,Rex Regum Qeon,Jemkin,yoru,2k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,2,T1,BuZz,yoru,Rex Regum Qeon,Monyet,waylay,2k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,8,T1,BuZz,yoru,Rex Regum Qeon,crazyguy,astra,2k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,8,T1,BuZz,yoru,Rex Regum Qeon,Monyet,waylay,2k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,9,T1,BuZz,yoru,Rex Regum Qeon,Monyet,waylay,2k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,9,T1,BuZz,yoru,Rex Regum Qeon,xffero,brimstone,2k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,12,T1,BuZz,yoru,Rex Regum Qeon,Monyet,waylay,2k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,12,T1,BuZz,yoru,Rex Regum Qeon,Kushy,sova,2k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,24,T1,BuZz,yoru,Rex Regum Qeon,Monyet,waylay,2k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,24,T1,BuZz,yoru,Rex Regum Qeon,Kushy,sova,2k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,28,T1,BuZz,yoru,Rex Regum Qeon,crazyguy,astra,2k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,28,T1,BuZz,yoru,Rex Regum Qeon,Monyet,waylay,2k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,33,T1,BuZz,yoru,Rex Regum Qeon,Monyet,waylay,2k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,33,T1,BuZz,yoru,Rex Regum Qeon,crazyguy,astra,2k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,3,T1,BuZz,yoru,Rex Regum Qeon,Jemkin,yoru,4k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,3,T1,BuZz,yoru,Rex Regum Qeon,crazyguy,astra,4k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,3,T1,BuZz,yoru,Rex Regum Qeon,xffero,brimstone,4k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,3,T1,BuZz,yoru,Rex Regum Qeon,Monyet,waylay,4k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,36,T1,BuZz,yoru,Rex Regum Qeon,Kushy,sova,1v2
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,36,T1,BuZz,yoru,Rex Regum Qeon,xffero,brimstone,1v2
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,11,T1,Munchkin,astra,Rex Regum Qeon,crazyguy,astra,2k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,11,T1,Munchkin,astra,Rex Regum Qeon,xffero,brimstone,2k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,13,T1,Munchkin,astra,Rex Regum Qeon,Jemkin,yoru,2k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,13,T1,Munchkin,astra,Rex Regum Qeon,Kushy,sova,2k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,29,T1,Munchkin,astra,Rex Regum Qeon,Kushy,sova,2k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,29,T1,Munchkin,astra,Rex Regum Qeon,crazyguy,astra,2k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,6,T1,Munchkin,astra,Rex Regum Qeon,Kushy,sova,3k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,6,T1,Munchkin,astra,Rex Regum Qeon,Jemkin,yoru,3k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,6,T1,Munchkin,astra,Rex Regum Qeon,Monyet,waylay,3k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,29,T1,Munchkin,astra,Rex Regum Qeon,Kushy,sova,1v2
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,29,T1,Munchkin,astra,Rex Regum Qeon,crazyguy,astra,1v2
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,4,T1,Meteor,waylay,Rex Regum Qeon,Monyet,waylay,2k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,4,T1,Meteor,waylay,Rex Regum Qeon,Kushy,sova,2k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,12,T1,Meteor,waylay,Rex Regum Qeon,crazyguy,astra,2k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,12,T1,Meteor,waylay,Rex Regum Qeon,xffero,brimstone,2k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,16,T1,Meteor,waylay,Rex Regum Qeon,Monyet,waylay,2k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,16,T1,Meteor,waylay,Rex Regum Qeon,Kushy,sova,2k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,22,T1,Meteor,waylay,Rex Regum Qeon,Monyet,waylay,2k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,22,T1,Meteor,waylay,Rex Regum Qeon,crazyguy,astra,2k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,25,T1,Meteor,waylay,Rex Regum Qeon,crazyguy,astra,2k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,25,T1,Meteor,waylay,Rex Regum Qeon,Monyet,waylay,2k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,32,T1,Meteor,waylay,Rex Regum Qeon,Kushy,sova,2k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,32,T1,Meteor,waylay,Rex Regum Qeon,xffero,brimstone,2k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,35,T1,Meteor,waylay,Rex Regum Qeon,crazyguy,astra,2k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,35,T1,Meteor,waylay,Rex Regum Qeon,Jemkin,yoru,2k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,2,T1,Meteor,waylay,Rex Regum Qeon,Kushy,sova,3k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,2,T1,Meteor,waylay,Rex Regum Qeon,crazyguy,astra,3k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,2,T1,Meteor,waylay,Rex Regum Qeon,xffero,brimstone,3k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,26,T1,Meteor,waylay,Rex Regum Qeon,xffero,brimstone,3k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,26,T1,Meteor,waylay,Rex Regum Qeon,Jemkin,yoru,3k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,26,T1,Meteor,waylay,Rex Regum Qeon,crazyguy,astra,3k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,7,T1,Meteor,waylay,Rex Regum Qeon,Kushy,sova,4k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,7,T1,Meteor,waylay,Rex Regum Qeon,Monyet,waylay,4k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,7,T1,Meteor,waylay,Rex Regum Qeon,Jemkin,yoru,4k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,7,T1,Meteor,waylay,Rex Regum Qeon,xffero,brimstone,4k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,1,T1,iZu,sova,Rex Regum Qeon,Jemkin,yoru,2k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,1,T1,iZu,sova,Rex Regum Qeon,Monyet,waylay,2k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,34,T1,iZu,sova,Rex Regum Qeon,Jemkin,yoru,2k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,34,T1,iZu,sova,Rex Regum Qeon,crazyguy,astra,2k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,5,T1,iZu,sova,Rex Regum Qeon,crazyguy,astra,3k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,5,T1,iZu,sova,Rex Regum Qeon,xffero,brimstone,3k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,5,T1,iZu,sova,Rex Regum Qeon,Kushy,sova,3k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,18,T1,iZu,sova,Rex Regum Qeon,Monyet,waylay,3k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,18,T1,iZu,sova,Rex Regum Qeon,Kushy,sova,3k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,18,T1,iZu,sova,Rex Regum Qeon,xffero,brimstone,3k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,28,T1,iZu,sova,Rex Regum Qeon,xffero,brimstone,3k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,28,T1,iZu,sova,Rex Regum Qeon,Kushy,sova,3k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,28,T1,iZu,sova,Rex Regum Qeon,Jemkin,yoru,3k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,29,T1,iZu,sova,Rex Regum Qeon,xffero,brimstone,3k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,29,T1,iZu,sova,Rex Regum Qeon,Jemkin,yoru,3k
VCT 2026: Pacific Kickoff,Main Event,Middle Final,Rex Regum Qeon vs T1,Abyss,29,T1,iZu,sova,Rex Regum Qeon,Monyet,waylay,3k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,1,Rex Regum Qeon,crazyguy,omen,Paper Rex,Jinggg,phoenix,2k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,1,Rex Regum Qeon,crazyguy,omen,Paper Rex,d4v41,chamber,2k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,4,Rex Regum Qeon,crazyguy,omen,Paper Rex,f0rsakeN,omen,2k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,4,Rex Regum Qeon,crazyguy,omen,Paper Rex,Jinggg,phoenix,2k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,5,Rex Regum Qeon,crazyguy,omen,Paper Rex,something,yoru,2k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,5,Rex Regum Qeon,crazyguy,omen,Paper Rex,d4v41,chamber,2k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,15,Rex Regum Qeon,crazyguy,omen,Paper Rex,invy,fade,2k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,15,Rex Regum Qeon,crazyguy,omen,Paper Rex,d4v41,chamber,2k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,6,Rex Regum Qeon,crazyguy,omen,Paper Rex,something,yoru,3k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,6,Rex Regum Qeon,crazyguy,omen,Paper Rex,f0rsakeN,omen,3k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,6,Rex Regum Qeon,crazyguy,omen,Paper Rex,Jinggg,phoenix,3k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,5,Rex Regum Qeon,crazyguy,omen,Paper Rex,d4v41,chamber,1v1
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,7,Rex Regum Qeon,Kushy,sova,Paper Rex,Jinggg,phoenix,2k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,7,Rex Regum Qeon,Kushy,sova,Paper Rex,invy,fade,2k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,8,Rex Regum Qeon,Kushy,sova,Paper Rex,invy,fade,2k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,8,Rex Regum Qeon,Kushy,sova,Paper Rex,d4v41,chamber,2k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,16,Rex Regum Qeon,Kushy,sova,Paper Rex,Jinggg,phoenix,2k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,16,Rex Regum Qeon,Kushy,sova,Paper Rex,f0rsakeN,omen,2k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,8,Rex Regum Qeon,xffero,cypher,Paper Rex,Jinggg,phoenix,2k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,8,Rex Regum Qeon,xffero,cypher,Paper Rex,f0rsakeN,omen,2k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,11,Rex Regum Qeon,xffero,cypher,Paper Rex,f0rsakeN,omen,2k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,11,Rex Regum Qeon,xffero,cypher,Paper Rex,invy,fade,2k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,13,Rex Regum Qeon,xffero,cypher,Paper Rex,something,yoru,2k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,13,Rex Regum Qeon,xffero,cypher,Paper Rex,Jinggg,phoenix,2k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,2,Rex Regum Qeon,Monyet,neon,Paper Rex,invy,fade,2k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,2,Rex Regum Qeon,Monyet,neon,Paper Rex,something,yoru,2k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,17,Rex Regum Qeon,Monyet,neon,Paper Rex,d4v41,chamber,2k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,17,Rex Regum Qeon,Monyet,neon,Paper Rex,f0rsakeN,omen,2k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,13,Rex Regum Qeon,Jemkin,yoru,Paper Rex,d4v41,chamber,2k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,13,Rex Regum Qeon,Jemkin,yoru,Paper Rex,f0rsakeN,omen,2k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,21,Rex Regum Qeon,Jemkin,yoru,Paper Rex,something,yoru,2k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,21,Rex Regum Qeon,Jemkin,yoru,Paper Rex,d4v41,chamber,2k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,4,Rex Regum Qeon,Jemkin,yoru,Paper Rex,something,yoru,3k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,4,Rex Regum Qeon,Jemkin,yoru,Paper Rex,invy,fade,3k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,4,Rex Regum Qeon,Jemkin,yoru,Paper Rex,d4v41,chamber,3k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,7,Rex Regum Qeon,Jemkin,yoru,Paper Rex,something,yoru,3k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,7,Rex Regum Qeon,Jemkin,yoru,Paper Rex,f0rsakeN,omen,3k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,7,Rex Regum Qeon,Jemkin,yoru,Paper Rex,d4v41,chamber,3k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,12,Rex Regum Qeon,Jemkin,yoru,Paper Rex,something,yoru,4k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,12,Rex Regum Qeon,Jemkin,yoru,Paper Rex,f0rsakeN,omen,4k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,12,Rex Regum Qeon,Jemkin,yoru,Paper Rex,d4v41,chamber,4k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,12,Rex Regum Qeon,Jemkin,yoru,Paper Rex,invy,fade,4k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,5,Paper Rex,Jinggg,phoenix,Rex Regum Qeon,Monyet,neon,2k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,5,Paper Rex,Jinggg,phoenix,Rex Regum Qeon,Kushy,sova,2k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,11,Paper Rex,Jinggg,phoenix,Rex Regum Qeon,Jemkin,yoru,2k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,11,Paper Rex,Jinggg,phoenix,Rex Regum Qeon,xffero,cypher,2k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,14,Paper Rex,Jinggg,phoenix,Rex Regum Qeon,Monyet,neon,2k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,14,Paper Rex,Jinggg,phoenix,Rex Regum Qeon,Kushy,sova,2k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,18,Paper Rex,Jinggg,phoenix,Rex Regum Qeon,Kushy,sova,2k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,18,Paper Rex,Jinggg,phoenix,Rex Regum Qeon,xffero,cypher,2k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,8,Paper Rex,Jinggg,phoenix,Rex Regum Qeon,Jemkin,yoru,3k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,8,Paper Rex,Jinggg,phoenix,Rex Regum Qeon,crazyguy,omen,3k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,8,Paper Rex,Jinggg,phoenix,Rex Regum Qeon,Monyet,neon,3k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,20,Paper Rex,invy,fade,Rex Regum Qeon,crazyguy,omen,2k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,20,Paper Rex,invy,fade,Rex Regum Qeon,Kushy,sova,2k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,3,Paper Rex,invy,fade,Rex Regum Qeon,Jemkin,yoru,3k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,3,Paper Rex,invy,fade,Rex Regum Qeon,Kushy,sova,3k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,3,Paper Rex,invy,fade,Rex Regum Qeon,Monyet,neon,3k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,13,Paper Rex,invy,fade,Rex Regum Qeon,Jemkin,yoru,3k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,13,Paper Rex,invy,fade,Rex Regum Qeon,Kushy,sova,3k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,13,Paper Rex,invy,fade,Rex Regum Qeon,crazyguy,omen,3k
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,13,Paper Rex,invy,fade,Rex Regum Qeon,Kushy,sova,1v3
VCT 2026: Pacific Kickoff,Main Event,Lower Final,Rex Regum Qeon vs Paper Rex,Haven,13,Paper Rex,invy,fade,Rex Regum Qeon,crazyguy,omen,1v3
